Record Length,1.024000e+03,,          0.00000, -19.36910,
Sample Interval,1.233033e+01,,         12.33033, -19.36910,
Trigger Point,0.000000000000e+00,,         24.66067, -23.76910,
,,,         36.99100, -14.56910,
,,,         49.32134, -10.16910,
,,,         61.65167, -13.36910,
Source,MATH,,         73.98201, -19.76910,
Vertical Units,dB,,         86.31234, -24.56910,
Vertical Scale,1.000000e+01,,         98.64268, -25.76910,
Vertical Offset,0.000000e+00,,        110.97301, -20.56910,
Horizontal Units,Hz,,        123.30335, -23.76910,
Horizontal Scale,1.262626e+03,,        135.63368, -22.16910,
Pt Fmt,Y,,        147.96402, -26.96910,
Yzero,-2.096910e+01,,        160.29435, -20.16910,
Probe Atten,1.000000e+00,,        172.62468, -16.16910,
Model Number,TDS2001C,,        184.95502, -15.76910,
Serial Number,C030620,,        197.28535, -17.76910,
Firmware Version,FV:v24.26,,        209.61569, -20.96910,
,,,221.94602, -16.56910,
,,,234.27635, -19.36910,
,,,246.60668, -18.16910,
,,,258.93701, -18.56910,
,,,271.26734, -12.56910,
,,,283.59767, -13.36910,
,,,295.92800, -12.96910,
,,,308.25833, -18.96910,
,,,320.58866, -26.16910,
,,,332.91899, -31.76910,
,,,345.24932, -24.56910,
,,,357.57965, -36.16910,
,,,369.90998, -20.16910,
,,,382.24031, -18.96910,
,,,394.57064, -21.36910,
,,,406.90097, -22.16910,
,,,419.23130, -18.96910,
,,,431.56163, -23.36910,
,,,443.89196, -30.16910,
,,,456.22229, -21.36910,
,,,468.55262, -20.56910,
,,,480.88295, -25.36910,
,,,493.21328, -17.36910,
,,,505.54361, -28.16910,
,,,517.87394, -17.36910,
,,,530.20427, -20.16910,
,,,542.53460, -26.96910,
,,,554.86493, -29.76910,
,,,567.19526, -24.16910,
,,,579.52559, -17.36910,
,,,591.85592, -21.36910,
,,,604.18625, -20.56910,
,,,616.51658, -19.36910,
,,,628.84691, -26.96910,
,,,641.17724, -19.76910,
,,,653.50757, -31.76910,
,,,665.83790, -25.36910,
,,,678.16823, -20.96910,
,,,690.49856, -20.96910,
,,,702.82889, -23.76910,
,,,715.15922, -20.56910,
,,,727.48955, -20.16910,
,,,739.81988, -26.16910,
,,,752.15021, -29.76910,
,,,764.48054, -27.36910,
,,,776.81087, -31.76910,
,,,789.14120, -24.56910,
,,,801.47153, -16.16910,
,,,813.80186, -14.96910,
,,,826.13219, -14.56910,
,,,838.46252, -16.56910,
,,,850.79285, -23.36910,
,,,863.12318, -19.36910,
,,,875.45351, -21.36910,
,,,887.78384, -18.96910,
,,,900.11417, -26.16910,
,,,912.44450, -18.16910,
,,,924.77483, -18.96910,
,,,937.10516, -19.36910,
,,,949.43549, -36.56910,
,,,961.76582, -25.36910,
,,,974.09615, -25.76910,
,,,986.42648, -23.76910,
,,,998.75681, -27.36910,
,,,1011.08714, -26.96910,
,,,1023.41747, -24.56910,
,,,1035.74780, -20.56910,
,,,1048.07813, -13.76910,
,,,1060.40846, -15.36910,
,,,1072.73879, -22.96910,
,,,1085.06912, -24.56910,
,,,1097.39945, -23.76910,
,,,1109.72978, -23.76910,
,,,1122.06011, -24.96910,
,,,1134.39044, -22.16910,
,,,1146.72077, -15.36910,
,,,1159.05110, -15.36910,
,,,1171.38143, -22.56910,
,,,1183.71176, -26.56910,
,,,1196.04209, -28.16910,
,,,1208.37242, -27.36910,
,,,1220.70275, -26.56910,
,,,1233.03308, -27.76910,
,,,1245.36341, -28.16910,
,,,1257.69374, -33.36910,
,,,1270.02407, -21.36910,
,,,1282.35440, -21.76910,
,,,1294.68473, -20.96910,
,,,1307.01506, -32.56910,
,,,1319.34539, -21.76910,
,,,1331.67572, -25.76910,
,,,1344.00605, -22.96910,
,,,1356.33638, -28.16910,
,,,1368.66671, -19.76910,
,,,1380.99704, -19.36910,
,,,1393.32737, -19.36910,
,,,1405.65770, -21.76910,
,,,1417.98803, -30.96910,
,,,1430.31836, -40.16910,
,,,1442.64869, -31.76910,
,,,1454.97902, -38.56910,
,,,1467.30935, -29.76910,
,,,1479.63968, -25.76910,
,,,1491.97001, -26.96910,
,,,1504.30034, -30.56910,
,,,1516.63067, -27.36910,
,,,1528.96100, -28.96910,
,,,1541.29133, -33.76910,
,,,1553.62166, -35.36910,
,,,1565.95199, -27.36910,
,,,1578.28232, -40.16910,
,,,1590.61265, -26.56910,
,,,1602.94298, -30.96910,
,,,1615.27331, -28.16910,
,,,1627.60364, -26.56910,
,,,1639.93397, -34.56910,
,,,1652.26430, -39.76910,
,,,1664.59463, -36.16910,
,,,1676.92496, -28.96910,
,,,1689.25529, -27.76910,
,,,1701.58562, -38.16910,
,,,1713.91595, -27.76910,
,,,1726.24628, -40.96910,
,,,1738.57661, -30.56910,
,,,1750.90694, -34.16910,
,,,1763.23727, -39.36910,
,,,1775.56760, -34.56910,
,,,1787.89793, -31.36910,
,,,1800.22826, -35.36910,
,,,1812.55859, -33.76910,
,,,1824.88892, -32.16910,
,,,1837.21925, -34.56910,
,,,1849.54958, -57.36910,
,,,1861.87991, -39.36910,
,,,1874.21024, -49.76910,
,,,1886.54057, -40.16910,
,,,1898.87090, -32.96910,
,,,1911.20123, -28.56910,
,,,1923.53156, -29.76910,
,,,1935.86189, -29.36910,
,,,1948.19222, -36.96910,
,,,1960.52255, -34.96910,
,,,1972.85288, -37.76910,
,,,1985.18321, -34.96910,
